,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.0455697697783114,3.59813018177769,0.114522994476872,0.735052384197259,0.949604433486482
2,AT1G01020,0.130643864832923,3.68375860732549,1.31216653070602,0.252002767549988,0.735102108076311
3,AT1G01030,0.421590287621553,2.33094830328981,5.28899519426547,0.0214605990317593,0.257154381449422
4,AT1G01040,0.199174729529956,6.12580725912978,8.29598438934379,0.0039732836971738,0.0952823994303024
5,AT1G01050,-0.121096138305401,6.40288334342413,2.65584839025157,0.103169698762826,0.537356520935697
6,AT1G01060,0.0655206194319448,9.53102460948649,0.885611285026963,0.346669385596879,0.802385009855686
7,AT1G01070,-0.0149436335404997,4.76421709194829,0.0178616667889528,0.893681284442506,0.98375651018912
9,AT1G01080,0.101483625845138,5.38229471266662,1.4916091015247,0.221966966418844,0.710122617459079
10,AT1G01090,-0.0783656108718922,7.6004449145776,1.28112301724351,0.257690333636215,0.738989999647425
11,AT1G01100,0.0155951811873626,7.47941057811099,0.0209242366015729,0.884985542010748,0.983027979697277
12,AT1G01110,-0.109228748437464,2.83053062224447,0.348666246402157,0.554869108343428,0.900870814717954
14,AT1G01120,0.356763149983676,6.71977464065616,4.48759494821364,0.0341416774678028,0.330124866018131
15,AT1G01130,0.267496416638399,1.17719307880194,1.29728481608292,0.254709779400532,0.736924085265433
16,AT1G01140,0.0168437544726033,5.8245438103602,0.022931819434767,0.879634508517317,0.982088434749317
17,AT1G01150,-0.401055067661031,-1.08203911722512,0.17108729176509,0.679147299465175,0.935170322040069
18,AT1G01160,-0.0876937233348462,4.86433015265196,1.16207577450319,0.281035458730504,0.754850678174901
19,AT1G01170,0.0260019633336196,4.87489183884953,0.0534153421051897,0.817223447323731,0.968446776004771
20,AT1G01180,-0.14155635737433,4.50561204796939,0.799497295108441,0.371243712524367,0.817661866161461
21,AT1G01190,0.933698751980591,3.00730211082921,17.8237500025551,2.4233940046528e-05,0.00257306910255801
22,AT1G01200,-0.0554891226918096,1.13913337811099,0.0381634449369876,0.845115305268851,0.974434354651052
23,AT1G01210,0.0839464446350105,2.42832641205828,0.307490696875631,0.579224091467054,0.908611182108189
24,AT1G01220,0.144966561478256,5.17476449336149,3.56518760492337,0.0590030730267769,0.427441010935308
25,AT1G01225,-0.293786238554525,1.88212360538877,2.24661482222565,0.133907053582022,0.594966872192625
26,AT1G01230,-0.11871783627653,4.09426500578741,1.45495408800635,0.22773468770813,0.714096174286401
27,AT1G01240,-0.141090525994373,5.64025493192387,3.15543948582691,0.0756743119382922,0.474340549609656
28,AT1G01250,-0.265968278127669,0.227602457006032,0.34438681113787,0.55730795016691,0.902066979887633
29,AT1G01260,-0.00523962466607588,4.23125144817695,0.00253257783010596,0.959863621948654,0.994039109140441
31,AT1G01290,0.221387661865077,3.39873444010584,3.46544865349296,0.0626635058993909,0.436148306233336
32,AT1G01300,0.0500803656350427,5.28199334282737,0.319395667445219,0.571971053190431,0.90582095119954
35,AT1G01320,0.08274851741963,8.987264178534,1.43495497119233,0.23095748371521,0.716126666361644
36,AT1G01340,0.282859110277668,4.67315761614282,5.50746784594376,0.0189354416955084,0.241960475288175
37,AT1G01350,-0.0669014362120904,4.11445314707723,0.412758482768487,0.520572718628509,0.887800785247199
38,AT1G01355,0.282268258289972,-0.654351271190902,0.193211868428005,0.660256744020108,0.930946638941289
39,AT1G01360,0.11656481220883,4.27656127503959,1.89734167292776,0.168376172460207,0.642904625357335
40,AT1G01370,-0.0769809863673376,1.83624692628613,0.102745064844239,0.748559990422166,0.952218616079178
41,AT1G01380,0.222157413308559,0.200060861352327,0.38354511894417,0.535712028815845,0.893162351464183
42,AT1G01390,0.212099871467662,2.75458736451937,1.21341929376395,0.270655995266723,0.748325970932058
45,AT1G01420,0.0261946265586733,3.82390798002038,0.0350369439902707,0.851518266412584,0.975527197191104
46,AT1G01430,0.0585689870292217,6.74987397277354,0.406532362158149,0.523734809421289,0.888891174620167
47,AT1G01440,0.0830374372609698,4.88984505130968,0.970847711808947,0.324468852999886,0.786549326118572
48,AT1G01450,0.0167211878917986,3.87855834990401,0.0282713149980012,0.866472544359195,0.978538746869197
49,AT1G01453,-1.68345392463364,0.957926781932115,23.1405990726756,1.50577569219877e-06,0.000270516431346793
51,AT1G01470,-0.19103545531362,4.9424384104841,2.96364441551754,0.0851558055322375,0.4971682515775
53,AT1G01480,-0.180492584419433,0.912407223000694,0.350530673792255,0.553812882145003,0.90021840564164
54,AT1G01490,-0.0405462525268,6.25461130067335,0.278957152443985,0.597385551898663,0.913183425479776
55,AT1G01500,-0.0384580672407645,2.61666119052192,0.0507480927922241,0.821766612221489,0.969227263609873
56,AT1G01510,-0.107778466239114,5.8291313950066,1.93256877680092,0.164477681599737,0.637142604844953
57,AT1G01520,0.620254874511609,3.20071377086204,16.169469556122,5.79201454186064e-05,0.00485315874596457
59,AT1G01540,0.0642052175170726,6.79745325148532,0.886037917915419,0.346553257805532,0.802203812210033
60,AT1G01550,-0.00166419810222722,7.2882356324387,0.000414153808055318,0.983763556173366,0.997765807384726
61,AT1G01560,0.495496727690272,0.886834585619469,2.11467058679153,0.145893443165714,0.614975578294224
62,AT1G01570,0.036368312105815,1.41545931621963,0.0169380640714429,0.896450665310285,0.984003527729368
63,AT1G01580,0.602896607016946,6.15625031980435,7.54666022358178,0.00601214021501684,0.126064649276105
64,AT1G01590,0.636325348776619,0.548987544057203,2.72310020163026,0.0989057439561145,0.528003743673048
65,AT1G01600,0.103308380854748,2.55917182599854,0.227853025024032,0.633120367882305,0.923540709499984
66,AT1G01610,0.07288065176188,6.11616093576241,0.493398463938437,0.482415231481951,0.872641705749011
67,AT1G01620,-0.0122865808402153,9.70043356667727,0.0180879385350217,0.893014005643853,0.983694797150862
68,AT1G01630,-0.0379324144525211,5.34075502061382,0.195636300963788,0.65826639657889,0.93035229250912
69,AT1G01640,0.125762306508327,3.3233618952794,0.720014793144111,0.39613905677597,0.829921510130964
70,AT1G01650,0.16150492197031,5.68378076624444,3.71898117625498,0.0537971873255357,0.40949607688116
71,AT1G01660,-0.039102092923325,1.77553292600451,0.0342787573344054,0.853115123979963,0.975564029999848
72,AT1G01670,0.290313108268814,1.46340616588949,1.48132244609548,0.223567727926499,0.712142775682264
73,AT1G01680,1.17146713169572,0.562638122793976,9.1534425048554,0.00248250587112432,0.0730925582805063
74,AT1G01690,0.119522255238759,2.39139857510697,0.314785288025515,0.574758479423862,0.906637771062314
75,AT1G01695,-0.234906358100885,-0.486463150070484,0.172212972629492,0.678152511364323,0.93491822350044
76,AT1G01700,-0.178500943403901,1.48875702177475,0.468616800498932,0.493624194114708,0.878365712102851
77,AT1G01710,-0.0527523479049642,5.30181335385097,0.335523878630703,0.562424390067167,0.903313481705726
78,AT1G01720,-0.514299716217371,5.37312358368223,22.4664883958615,2.13841936255834e-06,0.000371576656285854
79,AT1G01725,0.0469297725417117,2.90348497023923,0.101318343690259,0.750253269476707,0.952414433933776
80,AT1G01730,0.007346729003717,4.82924753373156,0.00639385813854609,0.936267793596544,0.991661762848413
81,AT1G01740,0.134254228715612,2.48502954673918,0.412841483093711,0.520530792800543,0.887800785247199
82,AT1G01750,-0.60636671460164,3.12707636508634,18.5642694551877,1.64270895438841e-05,0.00190293918710819
83,AT1G01760,-0.068640492051191,2.44055452400134,0.219914792601496,0.639104849798446,0.925499262987722
84,AT1G01770,-0.0388596674399827,4.8749224898032,0.141519442759893,0.706775128821668,0.943568609855188
85,AT1G01780,-0.127534587849924,3.88774691878903,1.04457958958472,0.306758767290959,0.773478888485658
86,AT1G01790,0.101916725236158,8.36115507054898,0.958877893112888,0.327469753813504,0.788687947181604
87,AT1G01800,0.00101330164003876,5.8526078019164,0.000240198113810486,0.987634619862873,0.998943952787492
88,AT1G01810,0.349211143568451,-0.799617373021054,0.194702097896968,0.65903158011371,0.930580861042466
89,AT1G01820,-0.0166125475848141,5.45118114933809,0.0394365920986495,0.842586226312303,0.974008803822852
90,AT1G01830,0.0663228502756436,4.52366450402103,0.400276510678411,0.52694648980203,0.890183736212887
91,AT1G01840,0.223828122299578,0.228062925985307,0.24269628613343,0.622265461359068,0.921573501370169
92,AT1G01860,0.0858404273585902,3.48812163625181,0.487850337276038,0.484887789943608,0.873779008756762
93,AT1G01880,-0.0938456423371683,1.4926792547427,0.130156449936251,0.718269881406987,0.946157149289223
94,AT1G01900,0.115194372379964,3.09813865412628,0.699120168548125,0.403079488362588,0.833972484266885
95,AT1G01910,-0.1101702208926,5.34056483795116,2.40517807213437,0.120934362298415,0.572656643028694
96,AT1G01920,0.0544206994052223,4.16364198532912,0.266898782215176,0.605419723060899,0.916669717103636
97,AT1G01930,-0.0129055594078011,4.11459939768006,0.0149452263947936,0.902700498246561,0.985629594309462
98,AT1G01940,-0.0111109696098728,2.64223384136264,0.00418423504388166,0.948424277898652,0.993524610690676
99,AT1G01950,0.0702522604027075,4.81432856893845,0.753534377669911,0.385359527796542,0.823677821108983
100,AT1G01960,0.038171443297427,7.24935531043525,0.29220125910885,0.588813352686281,0.911885998450254
101,AT1G01970,0.107193808055099,4.69275869901451,1.40268733868067,0.236274140327211,0.722712614324074
103,AT1G01990,-0.138148731038924,4.53992077485643,1.51373356125961,0.21857026079793,0.70546147360769
104,AT1G02000,-0.0176054110738188,4.0081028747957,0.0263801854566772,0.87097529419429,0.98043040936146
105,AT1G02010,0.054544395491405,4.27204502947316,0.336623350512951,0.561784802946658,0.903313481705726
106,AT1G02020,0.106775036970335,4.32928681564027,1.37563544745371,0.240845990673931,0.72730685987132
107,AT1G02030,-1.16413692765906,-0.249442850043338,2.54654815568276,0.110535516527966,0.55372236968516
109,AT1G02050,0.0747046621304947,3.66010086130551,0.347371689187547,0.555604737168157,0.901305848119663
110,AT1G02060,0.103269170494177,3.94049281902558,0.866823230100501,0.351836276692141,0.805194747213276
111,AT1G02065,0.148023354581879,1.23687262869208,0.151407022100919,0.697194367624876,0.940910580550022
112,AT1G02070,0.179833041039313,-0.440772638100737,0.10018052726114,0.751613101757697,0.952414433933776
114,AT1G02080,0.043033467584096,7.99365012319398,0.242525530011148,0.622387964974617,0.921573501370169
115,AT1G02090,-0.0946678450639112,4.46125892870542,1.06621443139886,0.301802084292324,0.768931786127551
116,AT1G02100,0.0228447602761042,5.6853835271922,0.136208816635108,0.712079435306428,0.943984346185979
117,AT1G02110,-0.0754091032541607,5.70433468497608,1.37011158648025,0.241792712531599,0.727990767095198
118,AT1G02120,0.176760174773921,6.72874824759132,6.64375816855961,0.00995038106499328,0.168566911106882
119,AT1G02130,-0.0089691355781476,5.35117830096278,0.0135430011405635,0.907355822800225,0.985910758528089
120,AT1G02140,0.0417692870144549,5.69828100378398,0.405015781728843,0.524510200674579,0.889046266082217
121,AT1G02145,0.0497766926199923,4.50687451756045,0.28346784461073,0.594437224785509,0.912489118626213
122,AT1G02150,-0.0074217000704187,6.33058604113451,0.010490940442871,0.918419109121752,0.98799128513534
123,AT1G02160,-0.00334045171472185,3.44000099989939,0.000424413841482618,0.983563698019941,0.997765807384726
124,AT1G02170,-0.0737676957231883,5.15851322428186,0.742406113607883,0.388891202662717,0.82473601146059
125,AT1G02180,0.375914470908532,1.88410698454361,4.71914590052145,0.0298285555235547,0.308525545305051
127,AT1G02205,-0.375813044341783,3.8223315450643,6.91108825629989,0.00856628378917014,0.154025996646835
129,AT1G02220,-0.0993212057947561,4.52164332554359,0.47433700106015,0.490998682296132,0.877269851270703
130,AT1G02230,0.15852758603583,0.984851562212624,0.165015623674677,0.68458011433382,0.937347582016995
132,AT1G02260,0.139909310475352,4.712303357279,2.10351695345195,0.146960766656339,0.615088113000538
133,AT1G02270,0.108034960162531,3.85012028099364,1.23184697680762,0.267048145548441,0.745942572880639
134,AT1G02280,-0.195118224260221,6.36870408492802,4.61032851082327,0.0317799446687414,0.318718446288078
135,AT1G02290,0.131489867772353,3.33271936253115,1.32374574125114,0.249920912087211,0.733652742549002
136,AT1G02300,-0.117207879664557,3.89516416320958,0.831187608702804,0.361929344247299,0.810429411121827
137,AT1G02305,-0.0402572098237215,6.92569715391005,0.237655337605185,0.625904705834009,0.921807598210332
138,AT1G02310,-0.0896458075851075,1.02454552426881,0.0737981336420006,0.785884906723384,0.96239235963428
140,AT1G02330,0.0271312234416872,4.43220428945867,0.0874668770719857,0.767422540433335,0.956750790087407
141,AT1G02335,-0.163709435658964,3.85266824120998,0.571912866017371,0.449499794089512,0.857073766406149
142,AT1G02340,-0.396545747407106,3.32614008230653,6.03849549368747,0.0139972078143725,0.207356260277346
143,AT1G02350,-0.167545771826797,1.7925401303417,0.768752826656673,0.380603152098514,0.821671777950618
144,AT1G02360,-0.370850592583094,4.96579569281084,12.4574754470878,0.000416322256609823,0.0218996266563851
145,AT1G02370,0.0276921157654136,2.23681195948574,0.0220612447913844,0.881924289093621,0.98239608401255
146,AT1G02380,0.575809072405411,1.98181011385759,6.1697357273301,0.0129954020130962,0.197333953290417
147,AT1G02390,0.107271000789161,1.66561397874717,0.166537189017717,0.683207834428172,0.936727523216132
149,AT1G02400,-0.201228361113978,2.96466317286707,1.78420921292754,0.181633307651908,0.662271153923771
150,AT1G02405,1.00690220278559,-0.88613160258595,0.898175908816819,0.34327128831628,0.80046123332772
151,AT1G02410,0.0420954936917764,4.52293545111543,0.210936496181301,0.646034376122641,0.926425836141596
152,AT1G02420,-0.0518758149479296,1.75292089679427,0.0497008780820085,0.823584587807044,0.969538039975916
153,AT1G02430,-0.561270225472072,1.58254129348212,4.73732394953227,0.0295149476398147,0.307463083546158
154,AT1G02440,-0.135040306814284,0.248274703012341,0.101883972057935,0.749580401346361,0.952364481146967
155,AT1G02450,1.1727659128558,-0.767426091548034,1.78957176847667,0.180978347378109,0.66186222789201
156,AT1G02460,0.444483008761386,1.11496575445938,2.46403514408883,0.116479208607823,0.56256649679966
157,AT1G02470,-0.0305211969175628,0.432360258940505,0.00413999625603978,0.948697272436921,0.993524610690676
158,AT1G02475,0.084643040616382,5.2085994093015,0.872164835875582,0.350356686977979,0.804333052549943
160,AT1G02500,-0.0456002300802143,9.02163959865012,0.307499427259771,0.579218705637046,0.908611182108189
162,AT1G02520,-0.108151873719538,5.44857371527289,0.899749079810995,0.342849000975878,0.800358547702636
163,AT1G02530,0.360804455203083,-0.585682705405105,0.251751581677695,0.615844426526892,0.919406169848602
166,AT1G02560,0.00617184793710757,7.50013056058941,0.00744308800707749,0.931249136510999,0.990345662932511
167,AT1G02570,-1.99950760096087,0.209950828368071,15.5106866479127,8.20401296879348e-05,0.00632424985183465
168,AT1G02575,-1.45254357208011,-0.26875075813773,7.62929952826051,0.00574276019075266,0.122229692051974
169,AT1G02580,0.354949624362035,0.260582826507938,0.446065757884682,0.504209208728101,0.881254103044522
171,AT1G02610,-0.246278068849159,4.60229138757969,3.89587168849718,0.0484049139299465,0.390165692167656
172,AT1G02620,-0.543923495337161,2.16308460636236,8.28167871155803,0.00400470875862796,0.0955388268971805
173,AT1G02630,0.645594769204092,0.616440553064985,2.51037403922526,0.113099084808852,0.556320590948624
174,AT1G02640,-0.401789765246033,8.23992827828309,9.56414289137315,0.00198414817112037,0.062685479999375
175,AT1G02650,-0.0682498765875968,2.22463896849688,0.115121303933709,0.734387279243096,0.94945110171703
176,AT1G02660,-0.499166806996527,6.21116389173786,13.231949175298,0.000275217462586205,0.016342675040238
177,AT1G02670,0.098277994649772,0.470288345159243,0.062021832601042,0.803328425614758,0.966045785244649
178,AT1G02680,-0.00909108079943511,3.54005644190015,0.00455764151364768,0.946175457168878,0.993215371831194
179,AT1G02690,0.077499053249696,4.36531059754872,0.513874517620691,0.473466400147725,0.868124184280877
180,AT1G02700,0.37526916465758,0.45873273773928,1.14087749409015,0.285466984950653,0.758302812779577
181,AT1G02710,0.399316043989851,1.31359954038281,2.45383172184352,0.117238368081934,0.564207982966839
182,AT1G02720,-0.00036561472309218,3.66042186256267,1.42913572460657e-05,0.996983691452243,1
183,AT1G02730,0.0310366019652754,5.38486807690805,0.0411231477884186,0.83930040071283,0.973268923730173
184,AT1G02740,-0.193340272087283,2.68760547024077,1.37968860213792,0.240154196830606,0.726859038481542
185,AT1G02750,-0.127096564437183,3.51268785019892,1.21922642413607,0.2695125200205,0.748085654624305
186,AT1G02770,-0.0183068042730652,-0.628960870071619,0.000164570959860555,0.98976460162442,0.999038018902605
187,AT1G02780,-0.0688640701965743,8.88364595589422,0.575895796340305,0.447925549327029,0.856846572837365
189,AT1G02800,0.185107566204343,0.790071960359657,0.351365002154814,0.553341450717778,0.899906821155825
190,AT1G02810,-0.305203769386098,3.33949846265737,4.43007875042623,0.035310878689117,0.333729521770215
192,AT1G02816,-0.14487985117009,4.14776868157964,2.24996501672146,0.133617423209293,0.594846140061714
193,AT1G02820,0.405764946409627,2.58333554951666,2.12725333051957,0.144699840418997,0.612763067727192
195,AT1G02840,0.0929587608426172,7.44799921507401,1.73807702282629,0.187382665216023,0.666945117514182
196,AT1G02850,-0.585143945072388,4.25504772965076,11.5739060930368,0.000668837709461348,0.029976090069495
197,AT1G02860,-0.234521263638541,4.64915641601471,3.654137457892,0.0559301080755289,0.416634117543687
198,AT1G02870,-0.163311479499606,4.20146761019369,1.11521537418723,0.290951045254279,0.763284412505301
199,AT1G02880,-0.31951416354085,3.99524837546818,8.30792414377549,0.00394724797329477,0.0947652432456126
200,AT1G02890,-0.00346884565995049,7.08885267653032,0.00192424634414401,0.965011032026946,0.994039109140441
201,AT1G02900,0.0581235822859359,4.26196535037638,0.30049214332915,0.583574055513718,0.909779850186447
