,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.318771712562192,3.50534903535198,5.06582009530976,0.0244021568664727,0.17005303202247
2,AT1G01020,0.125549948392282,3.67260712712265,0.839251806493982,0.359610842224306,0.716012984344234
3,AT1G01030,0.535094022242083,2.38943208253441,7.34076142335748,0.00674082809655101,0.0704976886131153
4,AT1G01040,0.237243039072559,6.13402598989797,8.59159557982008,0.00337717970799126,0.042074057843145
5,AT1G01050,-0.123120209671059,6.39863723021311,1.87298690660499,0.171133377107214,0.511253729043945
6,AT1G01060,0.0724375614968561,9.53069614829263,0.733279023155893,0.391822389918587,0.741280433886989
7,AT1G01070,-0.418004839458561,4.59636058021849,12.0816668912141,0.0005092005164559,0.00977766462712738
9,AT1G01080,0.083856520222883,5.37035699124423,0.836992531749011,0.360258327220958,0.716730726250931
10,AT1G01090,-0.042606786981402,7.62065981218219,0.350536543133279,0.553809563069194,0.840808488684655
11,AT1G01100,0.0425669518289691,7.47952474130074,0.158228815416084,0.690792465761022,0.906475362529737
12,AT1G01110,0.00743401484911754,2.92107614522572,0.00131471219933132,0.971075873371483,0.993731861585751
14,AT1G01120,0.306112673552798,6.70746387379774,3.05103866001082,0.0806855268576911,0.345064166694331
15,AT1G01130,-0.21122418613973,1.01743035940108,0.480170936504381,0.488344899616582,0.804804195758928
16,AT1G01140,-0.0517657384619877,5.8138656291512,0.263017910675146,0.608054349532845,0.868866624679899
17,AT1G01150,0.323608318333988,-0.847899850354893,0.11370111765914,0.735969180121161,0.924606533684277
18,AT1G01160,0.000899517392789452,4.91845076557991,0.000116862235920223,0.991374809448497,0.99856381144834
19,AT1G01170,-0.202797193239312,4.77700425871748,3.23598873680565,0.0720368081531784,0.324571370040219
20,AT1G01180,-0.0350683580582351,4.58205398440665,0.0480866311934136,0.826426767122256,0.954997058393279
21,AT1G01190,0.645609081106406,2.84309387126372,10.2208693109045,0.00138860385707661,0.0214868709242095
22,AT1G01200,-0.840411993786028,0.969501935524574,5.90093907704137,0.0151328143411746,0.12405279629488
23,AT1G01210,0.317266564536839,2.53770180065533,3.9387729279084,0.0471851838729545,0.255173141051725
24,AT1G01220,0.00738009587428173,5.10340637104463,0.00575522474144563,0.939527936555416,0.985446916702165
25,AT1G01225,-0.294999398305078,1.91702922390059,2.0296657063132,0.154254533549497,0.486635870951194
26,AT1G01230,-0.220979510836934,4.05675123713057,4.8786487839016,0.0271908967950347,0.182178433666621
27,AT1G01240,-0.284527320102107,5.59137244223586,9.41828991661774,0.00214831774835034,0.0301404288201713
28,AT1G01250,-0.284701463022966,0.31503481747651,0.256899614712584,0.612258206963225,0.870356004903515
29,AT1G01260,0.0986983684699933,4.28760111801856,0.66381821250752,0.415215198195449,0.755289770597676
31,AT1G01290,0.210178802852201,3.39246734887646,2.75984385494648,0.0966576709775931,0.379382700806146
32,AT1G01300,0.201002110585781,5.3531885523704,3.63675820957432,0.0565168796892362,0.284393104497045
35,AT1G01320,0.181923018752098,9.0367808769477,4.53486093258315,0.0332111552142227,0.205897190621442
36,AT1G01340,0.381544823865911,4.71640038604857,9.55633645721663,0.00199260386108996,0.0284706750949994
