,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.0276844895124644,3.87193405676795,0.023695612382781,0.877661939314729,0.985361139643419
2,AT1G01020,0.103855033658407,3.63157844277127,0.205737298739756,0.650129181325923,0.948656973769841
3,AT1G01030,0.0913741248121742,2.38129808102261,0.101135672089391,0.750471016277273,0.968172452944087
4,AT1G01040,-0.0550607873461489,6.23356975942957,0.189848784280343,0.663042502835464,0.953152917465018
5,AT1G01050,-0.139025586049578,6.38348164863531,1.19319768809265,0.274685492399449,0.822814434559265
6,AT1G01060,0.164052332816642,9.56364759345149,1.33770171617624,0.247439682177133,0.807510737785538
7,AT1G01070,-0.624183109825885,4.51087010618633,7.39667775779221,0.00653444487796343,0.275122556942647
9,AT1G01080,0.181500795721126,5.45836783489586,1.81797527230887,0.177554474763673,0.767763538030443
10,AT1G01090,0.0509830832774161,7.70040268764664,0.147065229007493,0.701355856234686,0.960543487073957
11,AT1G01100,0.00726431719035807,7.26133469164308,0.00203336951194188,0.964033261693984,0.997921449001153
12,AT1G01110,-0.713487223382265,2.74347339817452,6.98698588142125,0.00821045024183936,0.306333819519314
14,AT1G01120,0.709393069890603,7.19818839743715,6.12162479997291,0.0133538003706435,0.376888913624506
15,AT1G01130,-0.444264129585074,1.23774023374215,0.761493935169856,0.382861403482856,0.875485322569997
16,AT1G01140,0.111674680286325,5.9509313669406,0.310872077782506,0.577145536013387,0.931324504836989
17,AT1G01150,0.887173871972602,-0.92461244659797,0.368458726341014,0.543845595231029,0.923257525990954
18,AT1G01160,-0.0799443701228316,4.8040894126024,0.313766577886803,0.575378007735123,0.931324504836989
19,AT1G01170,0.212453038012037,4.65123236617826,1.5452992135933,0.213830748152292,0.793908738438252
20,AT1G01180,0.418986880366084,4.54678897929363,2.19472305881327,0.138484096838859,0.735033642685771
21,AT1G01190,0.963607525199485,3.82300275989374,9.2547773985012,0.00234881883517997,0.16821827867223
22,AT1G01200,0.623751571539685,0.923960311676192,2.49501120031784,0.114207563684189,0.704383647176942
23,AT1G01210,0.0348241751346485,2.39268509831904,0.00911309574172847,0.923947446418329,0.993562660310478
24,AT1G01220,-0.0255438517342043,5.11984816012844,0.028420018191234,0.866125142434272,0.98267448492011
25,AT1G01225,0.114287796373817,2.01592847170779,0.0982213740654654,0.753974585685046,0.968172452944087
26,AT1G01230,0.131917348477171,4.17338316766563,0.494438572882562,0.481954011320506,0.905735882155769
27,AT1G01240,-0.210334343768912,5.49759021274836,2.18028693120994,0.139788398276406,0.735655453457539
28,AT1G01250,1.14834194205169,0.53494748942593,4.17368834484811,0.0410563305255603,0.54458973257969
29,AT1G01260,-0.0828122013585438,4.34006817105382,0.183931664260685,0.668015977550124,0.953974669059329
31,AT1G01290,0.0479330245891856,3.42671776525609,0.0527769461967456,0.818299766358676,0.97687762546268
32,AT1G01300,-0.0253677636422481,5.36469146923609,0.0148053146155434,0.903154756679111,0.990022981676632
35,AT1G01320,0.123930883077852,9.00845838217728,0.675867019677624,0.411013544392957,0.883862752180778
36,AT1G01340,0.943758621243017,4.97542433143002,20.9370673628371,4.74621150266509e-06,0.00239559375345231
37,AT1G01350,-0.217962128799853,3.94910818337079,1.92563207324997,0.165237111279798,0.753450913678469
38,AT1G01355,-1.21983463658118,-0.739579668401056,0.740836286087827,0.389393117507558,0.877713798922679
39,AT1G01360,0.030181151925844,4.34183641389118,0.0302194746542881,0.861993176282046,0.982176476431233
40,AT1G01370,-0.386891218143959,1.70825059331703,1.16393729889701,0.28065047343993,0.826963070391298
41,AT1G01380,0.0141257638711245,0.522326229631906,0.000684254462159473,0.979131109761367,1
42,AT1G01390,0.176119424968456,3.08773343002769,0.593686992534803,0.440996912745373,0.892213582197029
45,AT1G01420,0.500791003243247,3.85555837741521,3.79802391904417,0.051313107820488,0.586560879816783
46,AT1G01430,0.3576964549262,6.8533238618105,3.3812476005144,0.0659421213222028,0.630291482418093
