,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.928933396704967,3.5579512998234,29.3536023106821,6.03043119379901e-08,7.22254863713815e-06
2,AT1G01020,0.101603046909824,3.65952084808797,0.245022190797755,0.620602123518068,0.884220825509233
3,AT1G01030,0.243355938997526,2.53810175161254,0.931148709379153,0.33456461146139,0.707192661119753
4,AT1G01040,-0.141843718289684,6.16741344049025,1.03819338240514,0.308242015893246,0.685524810629555
5,AT1G01050,-0.0638014625789558,6.36993178829886,0.251556845330338,0.615980981956833,0.882667354096451
6,AT1G01060,-0.127164849320399,9.5769318658825,1.2787487297979,0.258131817489806,0.636252244834511
7,AT1G01070,-0.129193835993389,4.47566044879985,0.25561752904575,0.613147085609935,0.88087950342394
9,AT1G01080,0.0415270042077643,5.43212143739154,0.131000849153981,0.717396573025234,0.921649829444906
10,AT1G01090,-0.225380099615782,7.70311430233296,3.6037947724893,0.0576478400661764,0.305750417720682
11,AT1G01100,0.169433561809746,7.36351422575128,1.62492489903088,0.202406445817371,0.57514788637067
12,AT1G01110,-0.0876178239497829,2.66687876806367,0.115997292037129,0.733416963031917,0.927920550138787
14,AT1G01120,-0.700151649362235,6.93532608476276,11.1635504880022,0.000834201207596433,0.0171052583095254
15,AT1G01130,-0.527891704392183,1.22764780671768,1.29912083142123,0.254373876309233,0.631289136487876
16,AT1G01140,0.0937050468182925,6.00359411409322,0.390240057691686,0.53217324423973,0.84120101185843
17,AT1G01150,1.72678645083214,-0.849855209852436,2.04974331357172,0.152231853864964,0.503614711311388
18,AT1G01160,-0.0368868351655898,4.80667662303077,0.0906093860034298,0.763403872337492,0.938548900404946
19,AT1G01170,-0.0291260968005936,4.73906239520817,0.0426829676133238,0.836323380005907,0.96095958032589
20,AT1G01180,0.000516456588289479,4.54346965558693,6.05748605764234e-06,0.998036251643254,1
21,AT1G01190,-0.777088513600737,2.97470156643325,6.47617008527095,0.0109330313832987,0.109843285447653
22,AT1G01200,-0.0846368740366038,0.678971640449526,0.0188193430716765,0.89088566511687,0.976721411605944
23,AT1G01210,0.238785096625315,2.35042903379212,0.55953609325395,0.454447218034736,0.79640864223682
24,AT1G01220,-0.114799558730061,5.06059687604604,0.982333361587045,0.321623414946133,0.697079029620241
25,AT1G01225,-0.303000736584721,1.94680137490825,0.686580146747119,0.407330041091767,0.763563792072973
26,AT1G01230,0.0786598672191555,4.21566443196051,0.272502990779829,0.601657665631643,0.876320262485862
27,AT1G01240,0.0954277064247708,5.55386097312271,0.545211014583753,0.460281100397654,0.800319803750809
28,AT1G01250,-0.556648530693584,0.186293499646396,0.623970574070452,0.429575611419841,0.779991590674817
29,AT1G01260,0.156838245393916,4.37867007064307,0.833424348875361,0.361284208176756,0.728595237957165
31,AT1G01290,0.0795113757889024,3.45647241648618,0.124795069634946,0.723890939156664,0.92483998754823
32,AT1G01300,-0.276605154907668,5.31895754351915,5.25993600709916,0.021821821140677,0.171520895110634
35,AT1G01320,-0.0432123248549852,8.99907433073094,0.0919296203785471,0.7617382276706,0.938273788980676
36,AT1G01340,0.555547560414379,4.77222304402936,9.04357488274117,0.00263619643797091,0.0405255462571032
37,AT1G01350,0.0382202529819256,4.03558528903825,0.0519971866532298,0.819623760711135,0.955987660187163
38,AT1G01355,0.524976906920264,-0.538614510264586,0.252984387028064,0.614981474167344,0.881950498638447
39,AT1G01360,-0.133133153611669,4.32051399632083,0.804090405215803,0.369873212591898,0.737051421192698
40,AT1G01370,-0.181280858481606,1.67704293146325,0.25299065914211,0.614977090486595,0.881950498638447
41,AT1G01380,-0.283123778999931,0.450369799770666,0.314725036860988,0.574795084462171,0.862904963919946
42,AT1G01390,-0.428523065515782,2.92502692093758,2.43669245132497,0.118525908464976,0.447246481585802
45,AT1G01420,-0.142391515641791,3.86234244328665,0.380569401255212,0.537298659895442,0.844218373193261
46,AT1G01430,-0.11735831353561,6.80847405809355,0.488511283288828,0.484592139442255,0.815224912406377
47,AT1G01440,0.14948509653351,4.89892168632244,1.76206961953425,0.184366579112806,0.55201896447953
48,AT1G01450,0.317652060874304,3.87034490653782,3.43724517678439,0.0637418926324375,0.324528284516474
49,AT1G01453,-0.478927816560246,0.052299359666019,0.348241217994488,0.555110426346444,0.852302783683481
51,AT1G01470,0.00796391018137868,4.99121350499494,0.001387612112417,0.970285141048048,0.996447067421368
53,AT1G01480,1.8266563822364,0.596897004081768,11.1394575624393,0.000845106007744262,0.017226348325164
54,AT1G01490,0.100103685032562,6.23351560738228,0.690672149669307,0.405935851766846,0.762405828591916
55,AT1G01500,0.243761992912106,2.6886477192785,1.06249139862858,0.302647641791215,0.681096666206016
56,AT1G01510,0.00225141011757037,5.78335149308711,0.000343148874105026,0.985220609872141,0.999122864547214
57,AT1G01520,-0.962042208958597,3.43626209359987,15.046954424977,0.000104869338813603,0.00338375207535704
59,AT1G01540,-0.020432325764621,6.75513449836756,0.0203024587449168,0.886695586630163,0.976081960822552
60,AT1G01550,0.0297521950074724,7.31968940897469,0.0644068170399699,0.799661676391902,0.950893926654931
61,AT1G01560,2.83129015037799,1.47233961151375,18.8295160295084,1.42937918574903e-05,0.000696468075884665
62,AT1G01570,-0.280307127611083,1.65285851633563,0.758345085452593,0.383846920603234,0.747162641422393
63,AT1G01580,0.368991316177536,7.12933976141868,0.709072480141764,0.399751898057606,0.756930374643393
64,AT1G01590,0.119781151704098,0.508665788903573,0.0231569241779113,0.879049705548881,0.974119012923484
65,AT1G01600,-0.829876374040903,2.79356027806419,6.93444012652803,0.00845515255046517,0.0924875020213163
66,AT1G01610,-0.279330805231833,6.22740184506123,5.54297115685232,0.0185550541317372,0.156028795136334
67,AT1G01620,0.185113924549885,9.83369464711697,2.98547910502147,0.0840144208234069,0.374164224167101
68,AT1G01630,-0.088919397622014,5.38154754683977,0.402659737009675,0.525718844922594,0.837381756218654
69,AT1G01640,-0.0142669407023882,3.47705391352213,0.00551730321600008,0.940788743285265,0.989804530405765
70,AT1G01650,0.302767612214253,5.63778328849559,5.2916366291875,0.0214280729521502,0.169634576301042
71,AT1G01660,-0.0549615446407823,1.36138065322416,0.0241591318183527,0.876480694471083,0.973330667282877
72,AT1G01670,0.515712805611101,1.52905973226178,1.64241560625381,0.199994359298159,0.572233826800065
73,AT1G01680,2.48733402220927,0.531079840358297,12.1042332295405,0.000503074798137356,0.0117194314788064
74,AT1G01690,0.0854594417227609,2.44003397371426,0.06924475849085,0.792439600658072,0.948341678430361
75,AT1G01695,-0.772019070419946,-0.371748143654102,0.515575409840253,0.472735213333592,0.808172325119349
76,AT1G01700,0.103987815809094,1.44195435590779,0.0563537199046422,0.812354724287578,0.954067314773022
77,AT1G01710,-0.0498030405020573,5.28747731777916,0.156728055228124,0.692186958267922,0.912154115754476
78,AT1G01720,-0.839257439033552,5.10790553534151,34.7699084892177,3.71064687368583e-09,7.49161934050151e-07
79,AT1G01725,0.270718148440373,2.93814563446495,1.59507266695375,0.20660288577144,0.580240747215634
80,AT1G01730,0.439891482503272,4.96358945498687,9.84736785081987,0.00170074933305436,0.029552610747065
81,AT1G01740,-0.325525247291712,2.61380204588926,1.31341959009298,0.251776452089559,0.628516908101493
82,AT1G01750,-0.245910800972712,2.80098239594724,1.06190532461394,0.302781026573211,0.681096666206016
83,AT1G01760,0.735654244438536,2.6133095244952,5.47366777586984,0.0193050697704785,0.159219084329063
84,AT1G01770,0.0756051257212963,4.93939244853982,0.418194077162449,0.517839542853172,0.833184458732854
85,AT1G01780,-0.186191126883259,3.74570787330542,1.18271039452199,0.27680490309677,0.654982379813421
86,AT1G01790,-0.181448123482223,8.47546848938351,1.70904349611732,0.191109519026489,0.561157002123043
87,AT1G01800,0.0933161346358453,5.87409943454892,0.623269589902586,0.429834874618833,0.779991590674817
88,AT1G01810,-1.47524059949135,-0.761652658288153,1.77720074951902,0.182493434289369,0.549138156635958
89,AT1G01820,0.171217902234715,5.41181786135964,2.40517313230832,0.120934744041411,0.451991473718949
90,AT1G01830,-0.0474069124034095,4.5064294019311,0.105011112930876,0.745897014126208,0.932054352918606
91,AT1G01840,-0.57065993804033,0.118569313338888,0.778468609532135,0.37760990295914,0.743056932407946
92,AT1G01860,-0.156952783627245,3.52815977898313,0.597757316071419,0.439434993200759,0.786624965939605
93,AT1G01880,0.00528837346479877,1.31996990879438,0.000110249483544322,0.991622385672295,1
94,AT1G01900,-0.652378811808569,3.09912915476687,8.54295270302409,0.00346862507003288,0.0489556477094721
95,AT1G01910,-0.0868995007585007,5.21466883114541,0.540014395928532,0.462426760372843,0.801461938379976
96,AT1G01920,0.0819587318872761,4.13747345542471,0.20022788793505,0.654536964300589,0.898925733561138
97,AT1G01930,-0.0391957155052783,4.14102836638076,0.0701942797652446,0.791054118902498,0.947910840842322
98,AT1G01940,-0.202591424180829,2.58962700871563,0.890454589979233,0.345354148075693,0.715697223799496
99,AT1G01950,-0.156596354126559,4.82923767810619,0.900690201219554,0.342596710245961,0.712938810297842
100,AT1G01960,0.0103677587981061,7.23349198294373,0.00494449637287531,0.943941262061029,0.990967702393491
101,AT1G01970,-0.120915877224967,4.70506342851325,0.5023550718563,0.478467147841119,0.812072823086115
103,AT1G01990,0.0562215013653579,4.44592230509267,0.187684030952324,0.664851209140204,0.902643453291838
104,AT1G02000,-0.246504629237504,4.05232841467422,1.48765041957087,0.222581368639035,0.59971689984295
105,AT1G02010,-0.292933677799207,4.26008260489639,4.07866106704172,0.0434280588808088,0.258968050693183
106,AT1G02020,-0.214899583222395,4.30049857672919,1.27636605498437,0.258575800836383,0.636918147786628
107,AT1G02030,0.0539860298686643,-0.646954853922774,0.00207480556399275,0.963668895183898,0.995307831001236
109,AT1G02050,0.22369721194255,3.47125950929958,1.57699884144866,0.209193516304579,0.583263136120798
110,AT1G02060,0.293091675827684,3.89210156220363,1.81245290900541,0.178214260309853,0.543279278732898
111,AT1G02065,0.359507264658991,1.34673017732232,0.767119622087915,0.381109597867684,0.74496705030875
112,AT1G02070,1.40581902732013,-0.177584713359441,2.41648989874935,0.120063690329702,0.450298585847957
114,AT1G02080,-0.0402995041210955,7.97574520438376,0.0448686384850205,0.832245759315761,0.958921742288079
115,AT1G02090,-0.0431327678319953,4.39512486884128,0.0995193560800587,0.7524071896437,0.934994169646119
116,AT1G02100,0.0548051186912128,5.68719365999685,0.289430183857926,0.590585913399238,0.870701508377171
117,AT1G02110,-0.0229017764624981,5.61354541316188,0.0290440077585998,0.864677464962915,0.969805702330503
118,AT1G02120,0.241057999343607,6.69447376062227,5.03583668158879,0.0248280910965283,0.184937000405939
119,AT1G02130,-0.0898545638147261,5.38770284408933,0.745532678010721,0.387894307679111,0.749806473729336
120,AT1G02140,-0.00735203072899179,5.67872444363157,0.00329437066472238,0.954229264593328,0.992868664970745
121,AT1G02145,-0.0738320602469523,4.5132075294001,0.304067824699063,0.58134342695927,0.867083257095429
122,AT1G02150,-0.076555982082989,6.29481938508675,0.447501934899273,0.503523639023184,0.823944239571786
123,AT1G02160,0.325208766723947,3.40368613508724,2.39694342597799,0.121572582341327,0.453495895311241
124,AT1G02170,0.13970051284668,5.28560497721896,1.16638759555529,0.280144737500615,0.658335894182733
125,AT1G02180,0.182558406035563,1.96769858141557,0.358476966704764,0.549353308236114,0.849992028413793
127,AT1G02205,-0.481845850315089,3.85216663981555,3.210426129782,0.0731704245640066,0.348365406351831
129,AT1G02220,-1.0937006426728,3.96020627826993,9.79820977384509,0.00174681841484724,0.0301308409897044
130,AT1G02230,1.02334293453719,0.758504996331092,2.13188405279966,0.144263341410717,0.490572048909159
132,AT1G02260,0.0766923015294708,4.53765489224775,0.208934945949316,0.647603466109539,0.896110984233487
133,AT1G02270,-0.100916369232915,3.80269430510858,0.381727761637386,0.536680015036955,0.843631590480926
134,AT1G02280,0.21337964088463,6.2883026740329,2.66205544174322,0.102767855696508,0.418313320451281
135,AT1G02290,-0.44042048416538,3.31682328132517,4.08668796988376,0.0432222592116072,0.258467890839735
136,AT1G02300,0.313558926977051,3.82229055674396,3.27768298009141,0.0702280095091625,0.341367841507015
137,AT1G02305,0.0945202934566304,6.86410650172181,0.725853044505467,0.394230689704196,0.753469201102501
138,AT1G02310,-1.69499696199568,1.04127438221105,19.0350129693491,1.28341781200356e-05,0.000640168804627375
140,AT1G02330,0.194732614782083,4.27153179638675,1.55399962870633,0.212545957326766,0.588158421140962
141,AT1G02335,-0.0516485259046743,3.9931766383618,0.063551560171156,0.800968138747138,0.951314965702333
142,AT1G02340,-0.452597447473233,3.21568670806104,3.23631146191133,0.0720226173353617,0.345317642656039
143,AT1G02350,0.337612635035363,1.59382691508563,1.02510975039064,0.311310020681023,0.68900417020583
144,AT1G02360,0.0633923187063628,4.25879332330373,0.14789436975779,0.700555749916931,0.915392506256782
145,AT1G02370,0.112726804220846,2.20137085747825,0.188962004099448,0.663781940132102,0.902499778340397
146,AT1G02380,0.337294078133941,1.74315056879204,1.14293623732103,0.285032739697731,0.662981023573863
147,AT1G02390,-0.591954403519817,1.78577329244067,3.70128599379346,0.0543705475412338,0.296629079987522
149,AT1G02400,-0.390533977341195,2.89591354446002,1.459403657866,0.227025028847263,0.60379157051148
150,AT1G02405,-1.50133855517167,-0.945187701206401,1.34417809197977,0.246298495116312,0.623585548545407
151,AT1G02410,-0.00994873770950177,4.41311745932894,0.00325621668677734,0.954494795691478,0.992969260417189
152,AT1G02420,0.584564823891432,1.77867728668474,3.62810812477049,0.0568113621112969,0.303667187442608
153,AT1G02430,1.21692528869401,1.32359090507997,7.49581149905831,0.00618426576351175,0.0749144285261061
154,AT1G02440,0.891293278127497,-0.284005843285605,1.59080899527859,0.207210589042774,0.580578605164924
155,AT1G02450,3.0396889793323,-0.587195694990329,4.36563614916538,0.036670788753102,0.233799714519401
156,AT1G02460,-0.432608157371151,0.927163265552522,0.788714378017254,0.374489152636404,0.740697475904006
157,AT1G02470,0.478606200931926,0.466261142409497,1.0138876295939,0.313973281335593,0.690090159775349
158,AT1G02475,-0.061133795107196,5.2773731144118,0.145475701252291,0.702896986689552,0.916818386999975
160,AT1G02500,-0.220168361422131,9.10247545328597,2.55970913016945,0.109618750141127,0.431613648633312
162,AT1G02520,-0.622419023260424,5.22690683081449,6.16932023782559,0.0129984544604063,0.124291491252211
163,AT1G02530,-0.659736434010222,-0.651118126780877,0.281865564855515,0.595481058495558,0.872763335922572
166,AT1G02560,-0.105355345918849,7.5514996355664,0.552099842635954,0.457460966722066,0.799097107781409
167,AT1G02570,-1.84088634921724,-0.51722412592069,3.27235970268667,0.0704562120581918,0.341592068764193
168,AT1G02575,-0.506862898987299,-0.250200710730682,0.515624883752248,0.472713972642021,0.808172325119349
169,AT1G02580,0.550517762048235,0.0209891038548209,0.69058224114524,0.405966409512138,0.762405828591916
171,AT1G02610,0.264971507726342,4.34383100350845,2.79595974664,0.0945021676646703,0.399171091889153
172,AT1G02620,0.335782677538659,2.1215602141448,1.07380982668661,0.300086479118226,0.678676080561626
173,AT1G02630,0.388469934960776,0.647915258527723,0.37274560212424,0.541511470285463,0.846789029419004
174,AT1G02640,0.519050888144544,8.07602427221382,4.57161484650221,0.0325059100390667,0.218588507391922
175,AT1G02650,-0.259057821225154,2.13483249883678,0.660274912690937,0.416462905543467,0.770277228389184
176,AT1G02660,0.86909336906298,6.0636920005727,12.7834807415742,0.000349693650226148,0.00899654816886422
177,AT1G02670,-0.475942578147161,0.540931401460194,0.796035440532796,0.372281357301302,0.738932595386747
178,AT1G02680,0.249647906962592,3.39927290449804,1.66315609479133,0.197177732510215,0.568324054993971
