,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,0.0711352796141748,3.82354957048,0.20687807753799,0.649225417127355,0.991841648232064
2,AT1G01020,0.185709457916826,3.62095452634133,1.39675844042916,0.237267068188303,0.969798171266735
3,AT1G01030,-0.336066706562317,2.44269417866422,1.35901522262262,0.243708225018557,0.969798171266735
4,AT1G01040,-0.129393993642081,6.201125331913,2.08354664567179,0.148893870354525,0.938019153307843
5,AT1G01050,-0.0760113730343365,6.43061415407694,0.543218075519587,0.461102103111005,0.990077042357729
6,AT1G01060,-0.139236765401632,9.59355178087546,1.20742524766354,0.271842645145481,0.975106548517636
7,AT1G01070,0.100479955657242,4.68184272828282,0.27008324570575,0.603275935846973,0.990571496765132
9,AT1G01080,-0.0955611628899684,5.46322812100905,0.752968184481118,0.385538110067929,0.984159044366491
10,AT1G01090,-0.0529860570029317,7.7490940133058,0.290951490440099,0.589611437105448,0.990571496765132
11,AT1G01100,0.107927361794328,7.27436564080015,0.868644135554526,0.35133094286743,0.984024233054504
12,AT1G01110,0.257340644458933,2.80358645347886,1.38592960785438,0.23909369589362,0.969798171266735
14,AT1G01120,-0.324802860706878,6.82638393815832,2.8465219631593,0.0915718443277896,0.891719314819393
15,AT1G01130,-0.792779573077833,1.17825212167728,3.8678649277889,0.0492190961945768,0.811199951264277
16,AT1G01140,-0.0347113223202147,6.01874871949161,0.0832452294305845,0.772946814683489,0.995744740457355
17,AT1G01150,-0.76802463829278,-0.943780211797181,0.416871744739469,0.51850212452481,0.990077042357729
18,AT1G01160,0.16257053630194,4.82867133698803,2.4418640873846,0.118135764330101,0.907577116013621
19,AT1G01170,0.0985705869071631,4.75967633134205,0.828172982449099,0.362801362724257,0.984081386752408
20,AT1G01180,0.111462494170255,4.53954753417198,0.398170670906689,0.528035513895476,0.990077042357729
21,AT1G01190,0.348302328498249,2.90428995061777,1.41561339988044,0.234126767466193,0.968442773316733
22,AT1G01200,0.233559832986332,0.74104573918425,0.289391901009431,0.590610478126841,0.990571496765132
23,AT1G01210,-0.142794835722588,2.31645290105822,0.343775452722426,0.557658023731956,0.990077042357729
24,AT1G01220,0.0916887999570121,5.14602954670455,0.944134831038748,0.331216732639484,0.983010706037276
