,genes,logFC,logCPM,LR,PValue,FDR
1,AT1G01010,-0.345619131017795,3.75055458108793,7.09707113612506,0.00772100177099065,0.110220549860762
2,AT1G01020,0.0256986688936462,3.72916651467987,0.0460617932276648,0.83006351083348,0.963348098442951
3,AT1G01030,0.230082118305749,2.39913034162025,1.36702946297199,0.242322919429825,0.665070374028076
4,AT1G01040,-0.00486843390453092,6.22509465996897,0.00441511053714816,0.94702251103135,0.991983499610185
5,AT1G01050,-0.00052282428902618,6.33877269294795,5.90844970318471e-05,0.993867005767769,1
6,AT1G01060,0.0354846028572231,9.5440418323517,0.142788169465192,0.70552477828426,0.929029087792649
7,AT1G01070,0.377275905514888,4.60106561692699,6.83806452992892,0.00892354713563506,0.120337325526926
9,AT1G01080,-0.00707175216183427,5.44204867704199,0.00460522341409231,0.945895650650022,0.991792843029963
10,AT1G01090,-0.0814666156836581,7.60279394447049,1.11863123774424,0.290213374842336,0.707968161373016
11,AT1G01100,0.189828692661535,7.38982776703685,3.49566545876418,0.0615296747131002,0.361020640532248
12,AT1G01110,0.217776924666285,2.75059276703178,1.2626206816937,0.261155613654703,0.684685976449446
14,AT1G01120,-0.452441779752028,7.14636045303193,5.0201654405291,0.0250537751655743,0.221170165486255
15,AT1G01130,0.192720067367226,1.20268027281536,0.585147798400017,0.444301592768057,0.810284709660189
16,AT1G01140,-0.040942480518091,5.84920246474828,0.116738678354746,0.732598932554858,0.934550774535469
17,AT1G01150,-1.18099571484577,-0.988044362544516,1.57966949398365,0.20880830663814,0.625392383783829
18,AT1G01160,0.0151985953444455,4.8186000943477,0.0315166579700801,0.859092640253152,0.972509621101284
19,AT1G01170,0.293136689708575,4.75464885996697,5.51577413864436,0.0188457308833309,0.188270805370279
20,AT1G01180,-0.114048235815623,4.49875742728942,0.347580587400707,0.555485906423301,0.868602046200811
21,AT1G01190,-1.13705345477491,3.87050942563549,28.0442573264882,1.18572447838835e-07,1.74556758453852e-05
22,AT1G01200,-0.0460941839453587,1.10715950712445,0.0264434888158434,0.870821937641198,0.974917754757203
23,AT1G01210,0.0338716375893564,2.46297962971904,0.0319355485971506,0.858169185708759,0.972392529614461
24,AT1G01220,0.136328951650179,5.1804040670037,2.25933078481277,0.132811442749289,0.522080090588552
25,AT1G01225,-0.338840765751327,1.91238290961567,1.90338692603355,0.167699703715643,0.575058534987009
26,AT1G01230,-0.162336503534443,4.11819137493044,1.92341790726281,0.165480361495972,0.572924740054402
27,AT1G01240,0.149870593291398,5.50066699971095,3.63207992787991,0.0566759448379655,0.346046473104847
28,AT1G01250,-0.848059826639807,0.437928296435763,3.87075245777976,0.0491344884266881,0.323680145772141
29,AT1G01260,-0.154215894342493,4.30494733709747,2.01848408982834,0.155394207516147,0.557961010354809
31,AT1G01290,-0.0546180030559155,3.52933659040521,0.219030979309007,0.639779257438881,0.904781886487448
32,AT1G01300,-0.112075091525126,5.34634659195535,0.764027455535516,0.382071072173731,0.77735751803253
35,AT1G01320,0.016960279987166,9.02969982490606,0.0266577097512304,0.870304366178053,0.974845663335594
36,AT1G01340,-0.528503565706311,5.07655777903631,15.593395440594,7.85284042272337e-05,0.00378346282093892
37,AT1G01350,0.253529490459708,3.97624547641685,6.67984116811015,0.0097509312888605,0.1268159462531
38,AT1G01355,0.437894473923342,-0.685999670602881,0.447059815634368,0.503734518128634,0.844333328256569
39,AT1G01360,-0.048203519921505,4.34631991629931,0.237668222337046,0.625895343197165,0.89942618632436
40,AT1G01370,0.206447372951953,1.73883969081462,0.766365993113403,0.381343614505215,0.776923292907915
41,AT1G01380,-0.326702519970309,0.382019167726283,0.829710948265076,0.362356124637613,0.765300639775179
42,AT1G01390,-0.320908343935195,2.97337525952012,3.51627093619037,0.0607690316209304,0.358542360515476
45,AT1G01420,-0.102447165770662,3.89475193967292,0.41492411107513,0.519480742683142,0.850383958620845
46,AT1G01430,-0.0514260586849349,6.82368376854563,0.159110501624689,0.689976779855258,0.923294702911429
47,AT1G01440,-0.012378699317689,4.93568756407878,0.0241700342024238,0.876453050869766,0.976460169524394
48,AT1G01450,0.054111462900851,3.86118308660535,0.25852772004396,0.611133439684469,0.891386940131489
49,AT1G01453,0.639316394505492,0.0320687270107246,1.1747597789408,0.278425388160652,0.699438947462785
51,AT1G01470,-0.0470853900221567,4.8680013578491,0.146279804212639,0.702116167103675,0.928461145682167
53,AT1G01480,0.410563347314538,0.696947535457799,1.42150976809839,0.233155062450157,0.65413633786142
54,AT1G01490,0.118689403423027,6.17540785868506,2.15420901275738,0.142179646438358,0.538418421730395
55,AT1G01500,-0.191119455727358,2.69477035113522,1.33038129210376,0.248737396859345,0.67135148239019
56,AT1G01510,0.0928518020028773,5.73147736369328,0.923640412429378,0.336520930847046,0.748259619574841
57,AT1G01520,-0.382957827734823,3.63830410627814,3.9043857504093,0.0481602298184797,0.321001146811937
59,AT1G01540,0.0601348893843022,6.79950999504508,0.611196306176165,0.434337734983789,0.806048769749837
60,AT1G01550,-0.0706557934185743,7.31988185029912,0.691861950782805,0.40553178341046,0.790677522752861
61,AT1G01560,-0.992534548549246,1.47526353355432,12.4689847377679,0.000413764919403081,0.013290003827918
62,AT1G01570,-0.149403018699176,1.5028294332154,0.334912664802326,0.562780552188958,0.871781918702582
63,AT1G01580,-1.13953655684103,7.0143226621858,33.7723413050685,6.19534489496708e-09,1.38247490977271e-06
64,AT1G01590,0.493752577947452,0.543231432085724,1.77844974818631,0.182339803705915,0.593546460446207
65,AT1G01600,-0.454618561636698,2.7926125777972,5.16699611084163,0.023019988772474,0.211164319336943
66,AT1G01610,-0.218241611410882,6.28092081657851,2.61822930828898,0.105642267104568,0.47197269132766
67,AT1G01620,0.00397089532775967,9.68984383723602,0.00134925651274642,0.970698512410429,0.997103136957622
68,AT1G01630,-0.166395047907483,5.41538656571255,1.61703682036399,0.20350545617233,0.618911135045112
69,AT1G01640,-0.438687912388428,3.61811899881201,10.0193937626007,0.00154900445329701,0.0360058611901791
70,AT1G01650,0.0272005593087491,5.74803267145778,0.13800366712691,0.710273758408546,0.929722604464782
71,AT1G01660,0.0717810553137678,1.72714544010946,0.103215756228341,0.748004204685531,0.939219733815116
72,AT1G01670,-0.27732371511092,1.70002722766336,1.50023726743708,0.220634858060648,0.641472334361921
73,AT1G01680,-0.448254980053755,1.06375137292404,1.33943151930848,0.247134245800881,0.670063419864902
74,AT1G01690,0.46737427648399,2.26776709454472,4.28127313014024,0.0385344747303946,0.285926611763961
75,AT1G01695,-0.221206546993562,-0.494741225618407,0.173105990680703,0.677366039907531,0.91868574824291
76,AT1G01700,0.420139412643423,1.26250841897772,1.89667110164912,0.168451402435673,0.576509944024783
77,AT1G01710,-0.0391523955374973,5.29326494670435,0.266489903779233,0.605696153248317,0.889844786631309
78,AT1G01720,-0.157294208137746,5.18446883681825,2.48440999029526,0.114979459073692,0.492016462031326
79,AT1G01725,0.125329814005509,2.8647309009887,0.615336266923237,0.432785656741962,0.805639544895755
80,AT1G01730,0.0238082447019875,4.81924591537081,0.0843980360645151,0.771423500257128,0.947226559107598
81,AT1G01740,0.0120541098313391,2.55135638363608,0.00461182518481351,0.945856943708014,0.991792843029963
82,AT1G01750,-0.223627610405844,2.91893349029912,2.01573997710872,0.155675356671275,0.558157540890938
83,AT1G01760,0.054917418556332,2.39346204725414,0.0816759334720221,0.775038955126235,0.948587418412123
84,AT1G01770,0.211665899658531,4.76333208766724,4.70277079467954,0.0301140316754468,0.247360987017186
85,AT1G01780,-0.0826668883441411,3.86982783221838,0.510208094253374,0.475048787551046,0.828265367029474
86,AT1G01790,0.0263651628102882,8.40204190687595,0.0423417861112299,0.836969640046143,0.964811051909636
87,AT1G01800,-0.0374919299209254,5.87468871596525,0.274549125699675,0.600296376216643,0.887483182353728
88,AT1G01810,0.43586067936988,-0.833672748669197,0.365853171714773,0.545273367504574,0.863145916795808
89,AT1G01820,-0.0548569831099004,5.47055456443954,0.385644771389941,0.534597625260472,0.858434337904991
90,AT1G01830,0.0237184179505815,4.54872591978678,0.0379244430395271,0.84559493716871,0.967823855072623
91,AT1G01840,0.450609837916677,0.135525403920549,0.892345000516059,0.344842625227054,0.753373200930832
92,AT1G01860,0.0713117305238704,3.49319743589831,0.391461846363462,0.531531992522801,0.857459764371254
93,AT1G01880,0.288659412399306,1.35517704814606,1.00713007788256,0.315591366570364,0.730852237265147
94,AT1G01900,-0.119887204543783,3.18715698228905,0.448792967789583,0.502908712708823,0.843780118774384
95,AT1G01910,0.0367128515212529,5.26374337789127,0.224178679360043,0.635874254752676,0.903492729313026
96,AT1G01920,0.116614600437994,4.13630270818006,0.792022254513572,0.3734893398093,0.772448830694375
97,AT1G01930,0.115250270123571,4.04953759479885,1.04740597755664,0.306105270807055,0.723264114560717
98,AT1G01940,-0.0598069288146714,2.65807912651224,0.143935901762612,0.704399126982944,0.92882154550085
99,AT1G01950,-0.0934435992895706,4.89359965204936,0.842834857491439,0.358587256847556,0.762935305400105
100,AT1G01960,0.104923549154443,7.21794863336476,1.89078555413452,0.169113345551502,0.577207182796053
101,AT1G01970,-0.0129829457987735,4.75092407984599,0.0135539114931298,0.907318681086177,0.982453347096922
103,AT1G01990,0.0146012284331841,4.4639844082667,0.021029818570657,0.884697753737485,0.97647917620488
104,AT1G02000,-0.325941158261821,4.15883930941002,8.65401198757628,0.00326341987226286,0.0609253347107353
105,AT1G02010,-0.0569261647413364,4.32628627525171,0.274223677690578,0.600512462980618,0.887483182353728
106,AT1G02020,0.0683510930612156,4.34978948732291,0.321969514571906,0.570426435965333,0.874681375481309
107,AT1G02030,0.493358519044726,-0.640510597150074,0.441364620979673,0.506464545295986,0.844731856469677
109,AT1G02050,-0.00260378657245213,3.70764591193154,0.000414551682336395,0.983755760011285,0.998861486140058
